time(s)	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)
5.300234	4	264.991	1723.414	3047.089	3840.585
5.310234	4	233.030	1801.872	2922.369	3883.421
5.320234	3	1169.903	2501.545	3736.146	--undefined--
5.330234	3	1010.926	2398.072	3600.586	--undefined--
5.340234	3	707.543	2293.741	3743.358	--undefined--
5.350234	3	1848.721	2950.705	3951.504	--undefined--
5.360234	3	1393.265	2968.331	3429.711	--undefined--
5.370234	3	1411.947	2971.166	3268.775	--undefined--
5.380234	3	1230.014	2630.226	3627.695	--undefined--
5.390234	4	581.890	1632.005	3081.981	4107.383
5.400234	4	1136.048	1488.034	3084.438	4107.563
5.410234	4	1096.860	1788.262	3083.267	4133.786
5.420234	4	1072.181	1836.821	3004.468	4119.991
5.430234	4	1268.812	1396.489	2928.393	4012.654
5.440234	3	1346.254	2752.467	3825.743	--undefined--
5.450234	3	1359.396	2737.262	3852.037	--undefined--
5.460234	3	1498.790	2636.536	3765.689	--undefined--
5.470234	3	1459.627	2442.956	3693.897	--undefined--
5.480234	3	1367.167	2408.620	3711.467	--undefined--
5.490234	3	1299.154	2451.863	3779.961	--undefined--
5.500234	3	1327.001	2556.982	3844.644	--undefined--
5.510234	3	1263.807	2447.631	3855.885	--undefined--
5.520234	4	158.842	1511.233	2635.349	3936.278
5.530234	4	356.451	1562.551	2665.163	3986.515
5.540234	4	627.020	1722.065	2840.720	3965.296
5.550234	3	719.709	1995.824	3306.888	--undefined--
5.560234	3	896.633	2201.897	3315.079	--undefined--
5.570234	3	1050.835	2237.341	3390.230	--undefined--
5.580234	3	1033.867	2327.773	3339.207	--undefined--
5.590234	3	932.414	2101.377	2855.119	--undefined--
5.600234	3	870.752	2258.763	2933.837	--undefined--
5.610234	3	1014.235	2330.873	3196.494	--undefined--
5.620234	3	1053.059	2213.436	3213.724	--undefined--
5.630234	3	1214.194	2290.290	3528.623	--undefined--
5.640234	3	1256.948	2323.077	3471.108	--undefined--
5.650234	3	1285.679	2284.792	3128.395	--undefined--
5.660234	3	519.994	2089.602	3168.813	--undefined--
5.670234	3	936.587	2112.004	3314.422	--undefined--
5.680234	3	1037.242	2149.994	3305.039	--undefined--
5.690234	3	869.275	2081.264	3209.387	--undefined--
5.700234	3	821.738	1812.294	3192.691	--undefined--
